maladyId,sourceAccession,slug,name
446,125500,dentinogenesis_imperfecta_shields_type_iii,"dentinogenesis imperfecta, shields type iii"
470,126180,discrimination_two_point_reduction_in,"discrimination, two-point, reduction in"
479,126500,double_nail_for_fifth_toe,"double nail for fifth toe"
513,128710,ear_pits_posterior_helical,"ear pits, posterior helical"
515,128900,earlobe_attachment_attached_vs_unattached,"earlobe attachment, attached vs unattached"
522,129490,ectodermal_dysplasia_10a_hypohidrotic_hair_nail_type_autosomal_dominant,"ectodermal dysplasia 10a, hypohidrotic/hair/nail type, autosomal dominant"
523,129500,clouston_syndrome,"clouston syndrome"
577,132100,photoparoxysmal_response_1,"photoparoxysmal response 1"
593,133239,esophageal_cancer,"esophageal cancer"
677,137400,geographic_and_fissured_tongue,"geographic and fissured tongue"
680,137550,melanocytic_nevus_syndrome_congenital,"melanocytic nevus syndrome, congenital"
692,137950,glomerulopathy_with_fibronectin_deposits_1,"glomerulopathy with fibronectin deposits 1"
711,139300,aromatase_excess_syndrome,"aromatase excess syndrome"
718,139750,hand_and_foot_deformity_with_flat_facies,"hand and foot deformity with flat facies"
732,141300,hemifacial_atrophy_progressive,"hemifacial atrophy, progressive"
736,141500,migraine_familial_hemiplegic_1,"migraine, familial hemiplegic, 1"
754,142680,periodic_fever_familial_autosomal_dominant,"periodic fever, familial, autosomal dominant"
800,145270,hyperproglucagonemia,"hyperproglucagonemia"
805,145410,opitz_gbbb_syndrome_type_ii,"opitz gbbb syndrome, type ii"
819,146000,hypochondroplasia,"hypochondroplasia"
55,104130,alopecia_psychomotor_epilepsy_pyorrhea_and_mental_subnormality,"alopecia, psychomotor epilepsy, pyorrhea, and mental subnormality"
79,105580,anal_canal_carcinoma,"anal canal carcinoma"
112,107320,antiphospholipid_syndrome_familial,"antiphospholipid syndrome, familial"
145,108725,atherosclerosis_susceptibility,"atherosclerosis susceptibility"
150,108950,atrial_tachyarrhythmia_with_short_pr_interval,"atrial tachyarrhythmia with short pr interval"
175,109780,bkm_dna,"bkm dna"
219,113000,brachydactyly_type_b1,"brachydactyly, type b1"
222,113300,brachydactyly_type_e1,"brachydactyly, type e1"
223,113301,brachydactyly_type_e_with_atrial_septal_defect_type_ii,"brachydactyly, type e, with atrial septal defect, type ii"
226,113450,brachydactyly_distal_symphalangism_syndrome,"brachydactyly-distal symphalangism syndrome"
230,113480,brachytelephalangy_with_characteristic_facies_and_kallmann_syndrome,"brachytelephalangy with characteristic facies and kallmann syndrome"
233,113610,branchial_myoclonus_with_spastic_paraparesis_and_cerebellar_ataxia,"branchial myoclonus with spastic paraparesis and cerebellar ataxia"
239,113750,albinism_oculocutaneous_type_vi,"albinism, oculocutaneous, type vi"
250,114140,callosities_hereditary_painful,"callosities, hereditary painful"
252,114200,camptodactyly_1,"camptodactyly 1"
261,114620,craniofaciofrontodigital_syndrome,"craniofaciofrontodigital syndrome"
267,115150,cardiofaciocutaneous_syndrome_1,"cardiofaciocutaneous syndrome 1"
270,115197,cardiomyopathy_familial_hypertrophic_4,"cardiomyopathy, familial hypertrophic, 4"
285,115900,cataract_42,"cataract 42"
325,118610,chondrocalcinosis_due_to_apatite_crystal_deposition,"chondrocalcinosis due to apatite crystal deposition"
341,119540,cleft_palate_isolated,"cleft palate, isolated"
342,119550,syngnathia,"syngnathia"
350,120000,coarctation_of_aorta,"coarctation of aorta"
394,122750,coxa_vara,"coxa vara"
399,122900,craniofacial_dysostosis_with_diaphyseal_hyperplasia,"craniofacial dysostosis with diaphyseal hyperplasia"
406,123320,creatine_phosphokinase_elevated_serum,"creatine phosphokinase, elevated serum"
448,125530,dermal_ridges_nelson_syndrome,"dermal ridges, nelson syndrome"
451,125570,dermatoglyphics_arch_on_any_digit,"dermatoglyphics--arch on any digit"
465,125890,diarrhea_glucose_stimulated_secretory_with_common_variable_immunodeficiency,"diarrhea, glucose-stimulated secretory, with common variable immunodeficiency"
486,126900,dupuytren_contracture,"dupuytren contracture"
541,130080,ehlers_danlos_syndrome_periodontal_type_1_2,"ehlers-danlos syndrome, periodontal type, 1"
554,130950,encephalopathy_recurrent_of_childhood_2,"encephalopathy, recurrent, of childhood"
556,131200,endometriosis_1,"endometriosis 1"
560,131430,eosinophilopenia,"eosinophilopenia"
567,131750,epidermolysis_bullosa_dystrophica_autosomal_dominant,"epidermolysis bullosa dystrophica, autosomal dominant"
594,133240,esophageal_ring_lower,"esophageal ring, lower"
601,133690,exostoses_with_anetodermia_and_brachydactyly_type_e,"exostoses with anetodermia and brachydactyly, type e"
667,137130,gastric_sneezing,"gastric sneezing"
699,138770,gms_syndrome,"gms syndrome"
733,141350,hemifacial_hyperplasia_with_strabismus,"hemifacial hyperplasia with strabismus"
735,141405,hemifacial_spasm_familial,"hemifacial spasm, familial"
748,142500,heterochromia_iridis,"heterochromia iridis"
776,143890,hypercholesterolemia_familial_1,"hypercholesterolemia, familial, 1"
778,144020,hypercholesterolemia_suppressor,"hypercholesterolemia suppressor"
788,144600,hyperlipoproteinemia_type_iv_2,"hyperlipoproteinemia, type iv"
789,144650,hyperlipoproteinemia_type_v_2,"hyperlipoproteinemia, type v"
814,145750,hypertriglyceridemia_familial,"hypertriglyceridemia, familial"
28,102400,acroosteolysis,"acroosteolysis"
38,102900,adenosine_triphosphate_elevated_of_erythrocytes,"adenosine triphosphate, elevated, of erythrocytes"
44,103300,hypoglossia_hypodactylia,"hypoglossia-hypodactylia"
45,103400,ainhum,"ainhum"
67,105120,amyloidosis_finnish_type,"amyloidosis, finnish type"
102,106750,anonychia_with_flexural_pigmentation,"anonychia with flexural pigmentation"
107,107100,anorectal_anomalies,"anorectal anomalies"
137,108420,spermatogenic_failure_2,"spermatogenic failure 2"
138,108450,asymmetric_short_stature_syndrome,"asymmetric short stature syndrome"
156,109100,autoimmune_disease,"autoimmune disease"
161,109200,alopecia_androgenetic_1,"alopecia, androgenetic, 1"
174,109740,bifid_nose_autosomal_dominant,"bifid nose, autosomal dominant"
176,109800,bladder_cancer,"bladder cancer"
182,110150,blepharoptosis_myopia_and_ectopia_lentis,"blepharoptosis, myopia, and ectopia lentis"
245,113970,burkitt_lymphoma,"burkitt lymphoma"
247,114030,cafe_au_lait_spots_multiple_2,"cafe-au-lait spots, multiple"
251,114150,camptobrachydactyly,"camptobrachydactyly"
258,114550,hepatocellular_carcinoma,"hepatocellular carcinoma"
260,114600,canine_teeth_absence_of_upper_permanent,"canine teeth, absence of upper permanent"
277,115430,carpal_tunnel_syndrome,"carpal tunnel syndrome"
286,116100,cataract_20_multiple_types,"cataract 20, multiple types"
294,116860,cerebral_cavernous_malformations,"cerebral cavernous malformations"
324,118600,chondrocalcinosis_2,"chondrocalcinosis 2"
326,118650,chondrodysplasia_punctata_autosomal_dominant,"chondrodysplasia punctata, autosomal dominant"
333,118865,choroidal_osteoma_bilateral,"choroidal osteoma, bilateral"
345,119600,cleidocranial_dysplasia,"cleidocranial dysplasia"
359,120433,coloboma_ocular_with_or_without_hearing_impairment_cleft_lip_palate_and_or_mental_retardation,"coloboma, ocular, with or without hearing impairment, cleft lip/palate, and/or mental retardation"
363,120500,commissural_lip_pits,"commissural lip pits"
371,121210,febrile_seizures_familial_1,"febrile seizures, familial, 1"
390,122470,cornelia_de_lange_syndrome_1,"cornelia de lange syndrome 1"
414,123570,cryptophthalmos_unilateral_or_bilateral_isolated,"cryptophthalmos, unilateral or bilateral, isolated"
438,125350,failure_of_tooth_eruption_primary,"failure of tooth eruption, primary"
457,125635,dermographism_familial,"dermographism, familial"
472,126200,multiple_sclerosis,"multiple sclerosis"
503,128101,dystonia_4_torsion_autosomal_dominant,"dystonia 4, torsion, autosomal dominant"
505,128230,dystonia_dopa_responsive,"dystonia, dopa-responsive"
528,129750,ectopia_pupillae,"ectopia pupillae"
536,130010,ehlers_danlos_syndrome_classic_type_2,"ehlers-danlos syndrome, classic type, 2"
537,130020,ehlers_danlos_syndrome_hypermobility_type,"ehlers-danlos syndrome, hypermobility type"
572,131900,epidermolysis_bullosa_simplex_generalized,"epidermolysis bullosa simplex, generalized"
582,132600,pilomatrixoma,"pilomatrixoma"
611,134300,facial_spasm,"facial spasm"
619,134610,familial_mediterranean_fever_autosomal_dominant,"familial mediterranean fever, autosomal dominant"
631,135700,fibrosis_of_extraocular_muscles_congenital_1,"fibrosis of extraocular muscles, congenital, 1"
636,136000,adermatoglyphia,"adermatoglyphia"
655,136640,fragile_site_9q32,"fragile site 9q32"
659,136800,corneal_dystrophy_fuchs_endothelial_1_2,"corneal dystrophy, fuchs endothelial, 1"
669,137210,gastric_volvulus_intrathoracic,"gastric volvulus, intrathoracic"
673,137270,gastrocutaneous_syndrome,"gastrocutaneous syndrome"
683,137600,anterior_segment_dysgenesis_4,"anterior segment dysgenesis 4"
709,139210,myhre_syndrome,"myhre syndrome"
708,139100,graying_of_hair_precocious,"graying of hair, precocious"
724,140400,progressive_familial_heart_block_type_ii,"progressive familial heart block, type ii"
762,143000,horner_syndrome_congenital,"horner syndrome, congenital"
833,146590,ichthyosis_hystrix_curth_macklin_type_2,"ichthyosis hystrix, curth-macklin type"
847,147250,solitary_median_maxillary_central_incisor,"solitary median maxillary central incisor"
855,147421,inclusion_body_myositis,"inclusion body myositis"
884,148500,tylosis_with_esophageal_cancer,"tylosis with esophageal cancer"
885,148520,keratosis_palmaris_et_plantaris_with_clinodactyly,"keratosis palmaris et plantaris with clinodactyly"
910,150500,lattice_degeneration_of_retina_leading_to_retinal_detachment,"lattice degeneration of retina leading to retinal detachment"
921,151100,leopard_syndrome_1,"leopard syndrome 1"
940,152300,lipoprotein_types_lt_system,"lipoprotein types--lt system"
950,152950,microcephaly_with_or_without_chorioretinopathy_lymphedema_or_mental_retardation,"microcephaly with or without chorioretinopathy, lymphedema, or mental retardation"
958,153550,chromosome_5q_deletion_syndrome,"chromosome 5q deletion syndrome"
976,154570,mannose_6_phosphate_receptor_recognition_defect_lebanese_type,"mannose 6-phosphate receptor recognition defect, lebanese type"
990,155240,thyroid_carcinoma_familial_medullary,"thyroid carcinoma, familial medullary"
999,155755,melanoma_astrocytoma_syndrome_2,"melanoma-astrocytoma syndrome"
1023,156700,microcornea_glaucoma_and_absent_frontal_sinuses,"microcornea, glaucoma, and absent frontal sinuses"
1028,157150,microspherophakia_with_hernia,"microspherophakia with hernia"
1114,162200,neurofibromatosis_type_i,"neurofibromatosis, type i"
1116,162240,neurofibromatosis_pheochromocytoma_duodenal_carcinoid_syndrome,"neurofibromatosis-pheochromocytoma-duodenal carcinoid syndrome"
1136,163400,nievergelt_syndrome,"nievergelt syndrome"
1141,163850,noduli_cutanei_multiple_with_urinary_tract_abnormalities,"noduli cutanei, multiple, with urinary tract abnormalities"
1149,164190,ocular_dominance,"ocular dominance"
1162,164745,omodysplasia_2,"omodysplasia 2"
1183,165800,short_stature_and_advanced_bone_age_with_or_without_early_onset_osteoarthritis_and_or_osteochondritis_dissecans,"short stature and advanced bone age, with or without early-onset osteoarthritis and/or osteochondritis dissecans"
1236,168550,parietal_foramina_with_cleidocranial_dysplasia,"parietal foramina with cleidocranial dysplasia"
1251,169400,pelger_huet_anomaly,"pelger-huet anomaly"
1257,170100,prolidase_deficiency,"prolidase deficiency"
1278,172150,6_phosphogluconolactonase_deficiency,"6-phosphogluconolactonase deficiency"
1298,173590,platelet_signal_processing_defect,"platelet signal processing defect"
1301,173700,poikiloderma_hereditary_sclerosing,"poikiloderma, hereditary sclerosing"
1304,174000,medullary_cystic_kidney_disease_1,"medullary cystic kidney disease 1"
1334,175900,porokeratosis_3_multiple_types,"porokeratosis 3, multiple types"
1357,176807,prostate_cancer,"prostate cancer"
1360,176920,proteus_syndrome,"proteus syndrome"
1371,177735,pseudohypoaldosteronism_type_i_autosomal_dominant_2,"pseudohypoaldosteronism, type i, autosomal dominant"
1375,177850,pseudoxanthoma_elasticum_forme_fruste,"pseudoxanthoma elasticum, forme fruste"
1378,177990,pterygium_colli_isolated,"pterygium colli, isolated"
1383,178330,ptosis_strabismus_and_ectopic_pupils,"ptosis, strabismus, and ectopic pupils"
1399,179250,radial_hypoplasia_triphalangeal_thumbs_hypospadias_and_maxillary_diastema,"radial hypoplasia, triphalangeal thumbs, hypospadias, and maxillary diastema"
1401,179280,radial_renal_syndrome,"radial-renal syndrome"
1411,179800,renal_tubular_acidosis_distal_autosomal_dominant,"renal tubular acidosis, distal, autosomal dominant"
1438,180860,silver_russell_syndrome_1,"silver-russell syndrome 1"
1456,181450,ulnar_mammary_syndrome,"ulnar-mammary syndrome"
4,100200,abducens_palsy,"abducens palsy"
10,100820,achoo_syndrome,"achoo syndrome"
49,103780,alcohol_dependence,"alcohol dependence"
51,103920,allergic_bronchopulmonary_aspergillosis_familial,"allergic bronchopulmonary aspergillosis, familial"
61,104400,amelia_and_terminal_transverse_hemimelia,"amelia and terminal transverse hemimelia"
77,105565,anal_sphincter_myopathy_internal,"anal sphincter myopathy, internal"
83,105805,aneurysm_of_interventricular_septum,"aneurysm of interventricular septum"
125,107970,arrhythmogenic_right_ventricular_dysplasia_familial_1,"arrhythmogenic right ventricular dysplasia, familial, 1"
134,108320,artichoke_modification_of_taste_by,"artichoke, modification of taste by"
154,109000,auriculoosteodysplasia,"auriculoosteodysplasia"
178,109900,blepharochalasis_and_double_lip,"blepharochalasis and double lip"
191,111000,blood_group_kidd_system_2,"blood group, kidd system"
192,111130,blood_group_lke,"blood group--lke"
210,112410,hypertension_and_brachydactyly_syndrome,"hypertension and brachydactyly syndrome"
237,113700,breasts_and_or_nipples_aplasia_or_hypoplasia_of_1,"breasts and/or nipples, aplasia or hypoplasia of, 1"
244,113960,butyrylesterase_1,"butyrylesterase 1"
262,114650,car_factor_deficiency,"car factor deficiency"
307,117850,cervical_hypertrichosis_with_underlying_kyphoscoliosis,"cervical hypertrichosis with underlying kyphoscoliosis"
316,118300,charcot_marie_tooth_disease_and_deafness,"charcot-marie-tooth disease and deafness"
329,118700,chorea_benign_hereditary,"chorea, benign hereditary"
343,119570,cleft_soft_palate,"cleft soft palate"
347,119800,clubfoot_congenital_with_or_without_deficiency_of_long_bones_and_or_mirror_image_polydactyly,"clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly"
348,119900,digital_clubbing_isolated_congenital,"digital clubbing, isolated congenital"
373,121300,coproporphyria_hereditary,"coproporphyria, hereditary"
383,122100,corneal_dystrophy_meesmann_1,"corneal dystrophy, meesmann, 1"
396,122850,cranioacrofacial_syndrome,"cranioacrofacial syndrome"
415,123700,cutis_laxa_autosomal_dominant_1,"cutis laxa, autosomal dominant 1"
437,125320,dementia_parkinsonism_with_non_alzheimer_amyloid_plaques,"dementia/parkinsonism with non-alzheimer amyloid plaques"
469,126100,dimples_facial,"dimples, facial"
481,126600,doyne_honeycomb_retinal_dystrophy,"doyne honeycomb retinal dystrophy"
482,126700,basal_laminar_drusen,"basal laminar drusen"
498,127750,dementia_lewy_body,"dementia, lewy body"
517,128980,earlobes_thickened_with_conductive_deafness_from_incudostapedial_abnormalities,"earlobes, thickened, with conductive deafness from incudostapedial abnormalities"
